,ep_team_name,nhl_team_name,roster_team_x,roster_team_y,date,from_team,to_team,link,player,playerId,playerName
394,SC Bern,,,,2016-05-31,Toronto Marlies,SC Bern,https://www.eliteprospects.com/player/33230/mark-arcobello,Mark Arcobello,8476062,Mark Arcobello
395,SC Bern,,,,2016-04-25,San Antonio Rampage,SC Bern,https://www.eliteprospects.com/player/12153/maxim-noreau,Maxim Noreau,8474222,Maxim Noreau
396,SC Bern,,,,2015-10-09,Edmonton Oilers,SC Bern,https://www.eliteprospects.com/player/8810/derek-roy,Derek Roy,8469485,Derek Roy
397,SC Bern,,,,2015-10-07,Minnesota Wild,SC Bern,https://www.eliteprospects.com/player/2708/sean-bergenheim,Sean Bergenheim,8470176,Sean Bergenheim
398,SC Bern,,,,2015-07-02,Toronto Maple Leafs,SC Bern,https://www.eliteprospects.com/player/11437/trevor-smith,Trevor Smith,8473942,Trevor Smith
399,SC Bern,,,,2015-07-01,Vancouver Canucks,SC Bern,https://www.eliteprospects.com/player/33265/cory-conacher,Cory Conacher,8476195,Cory Conacher
400,SC Bern,,,,2015-06-24,Wilkes-Barre/Scranton Penguins,SC Bern,https://www.eliteprospects.com/player/10418/andrew-ebbett,Andrew Ebbett,8473682,Andrew Ebbett
401,SC Bern,,,,2015-04-02,HC Fribourg-Gottéron,SC Bern,https://www.eliteprospects.com/player/9551/timo-helbling,Timo Helbling,8468035,Timo Helbling
402,SC Bern,,,,2014-11-06,No team,SC Bern,https://www.eliteprospects.com/player/8874/nolan-schaefer,Nolan Schaefer,8468646,Nolan Schaefer
403,SC Bern,,,,2014-07-31,Milwaukee Admirals,SC Bern,https://www.eliteprospects.com/player/15163/simon-moser,Simon Moser,8477666,Simon Moser
404,SC Bern,,,,2014-07-10,HC Lev Praha,SC Bern,https://www.eliteprospects.com/player/9356/marc-andre-gragnani,Marc-André Gragnani,8471752,Marc-Andre Gragnani
405,SC Bern,,,,2014-07-02,Pittsburgh Penguins,SC Bern,https://www.eliteprospects.com/player/9018/chuck-kobasew,Chuck Kobasew,8469467,Chuck Kobasew
406,SC Bern,,,,2014-05-17,Skellefteå AIK,SC Bern,https://www.eliteprospects.com/player/11620/bud-holloway,Bud Holloway,8473431,Bud Holloway
407,SC Bern,,,,2014-02-06,HC Lugano,SC Bern,https://www.eliteprospects.com/player/3587/glen-metropolit,Glen Metropolit,8462823,Glen Metropolit
408,SC Bern,,,,2013-11-21,Albany Devils,SC Bern,https://www.eliteprospects.com/player/8652/rostislav-olesz,Rostislav Olesz,8471220,Rostislav Olesz
409,SC Bern,,,,2013-10-17,HC Lugano,SC Bern,https://www.eliteprospects.com/player/10650/hnat-domenichelli,Hnat Domenichelli,8460573,Hnat Domenichelli
410,SC Bern,,,,2013-06-26,ZSC Lions,SC Bern,https://www.eliteprospects.com/player/5877/mikko-lehtonen,Mikko Lehtonen,8471747,Mikko Lehtonen (born 1987)
411,SC Bern,,,,2013-01-28,No team,SC Bern,https://www.eliteprospects.com/player/8692/petr-sykora,Petr Sýkora,8460465,Petr Sýkora (born 1976)
412,SC Bern,,,,2013-01-04,HC Slavia Praha,SC Bern,https://www.eliteprospects.com/player/10863/jaroslav-bednar,Jaroslav Bednar,8469502,Jaroslav Bednar
413,SC Bern,,,,2012-09-28,New York Islanders,SC Bern,https://www.eliteprospects.com/player/9223/john-tavares,John Tavares,8475166,John Tavares
414,SC Bern,,,,2012-09-20,Nashville Predators,SC Bern,https://www.eliteprospects.com/player/12668/roman-josi,Roman Josi,8474600,Roman Josi
415,SC Bern,,,,2012-09-17,New York Islanders,SC Bern,https://www.eliteprospects.com/player/4092/mark-streit,Mark Streit,8468309,Mark Streit
416,SC Bern,,,,2012-01-24,HC Plzeň 1929,SC Bern,https://www.eliteprospects.com/player/34094/geoff-kinrade,Geoff Kinrade,8475073,Geoff Kinrade
417,SC Bern,,,,2011-04-13,MODO Hockey,SC Bern,https://www.eliteprospects.com/player/4520/byron-ritchie,Byron Ritchie,8462197,Byron Ritchie
418,SC Bern,,,,2011-01-31,Straubing Tigers,SC Bern,https://www.eliteprospects.com/player/11031/lee-goren,Lee Goren,8466197,Lee Goren
419,SC Bern,,,,2010-06-30,SKA St. Petersburg,SC Bern,https://www.eliteprospects.com/player/9024/joel-kwiatkowski,Joel Kwiatkowski,8465168,Joel Kwiatkowski
420,SC Bern,,,,2010-01-11,Färjestad BK,SC Bern,https://www.eliteprospects.com/player/11031/lee-goren,Lee Goren,8466197,Lee Goren
421,SC Bern,,,,2009-10-12,Florida Panthers,SC Bern,https://www.eliteprospects.com/player/4518/brett-mclean,Brett McLean,8465968,Brett McLean
422,SC Bern,,,,2009-06-17,Genève-Servette HC,SC Bern,https://www.eliteprospects.com/player/8841/jean-pierre-vigier,Jean-Pierre Vigier,8468443,Jean-Pierre Vigier
423,SC Bern,,,,2009-06-17,Luleå HF,SC Bern,https://www.eliteprospects.com/player/5854/lubos-bartecko,Lubos Bartecko,8466437,Lubos Bartecko
424,Providence Bruins,,,,2023-03-31,Ohio State Univ.,Providence Bruins,https://www.eliteprospects.com/player/497121/mason-lohrei,Mason Lohrei,8482511,Mason Lohrei
425,Providence Bruins,,,,2022-04-13,Univ. of Michigan,Providence Bruins,https://www.eliteprospects.com/player/373899/john-beecher,John Beecher,8481556,John Beecher
426,Providence Bruins,,,,2021-10-04,Toronto Marlies,Providence Bruins,https://www.eliteprospects.com/player/217051/justin-brazeau,Justin Brazeau,8479638,Justin Brazeau
427,Providence Bruins,,,,2021-09-29,Arizona Coyotes,Providence Bruins,https://www.eliteprospects.com/player/17497/aaron-ness,Aaron Ness,8474604,Aaron Ness
428,Providence Bruins,,,,2019-07-08,Utica Comets,Providence Bruins,https://www.eliteprospects.com/player/45678/brendan-woods,Brendan Woods,8476944,Brendan Woods
429,Providence Bruins,,,,2019-03-04,Belleville Senators,Providence Bruins,https://www.eliteprospects.com/player/45602/stuart-percy,Stuart Percy,8476478,Stuart Percy
430,Providence Bruins,,,,2019-02-15,No team,Providence Bruins,https://www.eliteprospects.com/player/10199/lee-stempniak,Lee Stempniak,8470740,Lee Stempniak
431,Providence Bruins,,,,2018-09-26,Laval Rocket,Providence Bruins,https://www.eliteprospects.com/player/45404/david-broll,David Broll,8476304,David Broll
432,Providence Bruins,,,,2017-10-07,Växjö Lakers HC,Providence Bruins,https://www.eliteprospects.com/player/10420/josh-hennessy,Josh Hennessy,8470636,Josh Hennessy
433,Providence Bruins,,,,2017-09-24,Nashville Predators,Providence Bruins,https://www.eliteprospects.com/player/37608/adam-payerl,Adam Payerl,8476522,Adam Payerl
434,Providence Bruins,,,,2017-08-17,Quinnipiac Univ.,Providence Bruins,https://www.eliteprospects.com/player/131370/connor-clifton,Connor Clifton,8477365,Connor Clifton
435,Providence Bruins,,,,2016-11-05,No team,Providence Bruins,https://www.eliteprospects.com/player/14133/chris-porter,Chris Porter,8470871,Chris Porter
436,Providence Bruins,,,,2016-10-14,Arizona Coyotes,Providence Bruins,https://www.eliteprospects.com/player/23107/jordan-szwarz,Jordan Szwarz,8475224,Jordan Szwarz
437,Providence Bruins,,,,2016-10-14,Malmö Redhawks,Providence Bruins,https://www.eliteprospects.com/player/9220/peter-mueller,Peter Mueller,8473526,Peter Mueller
438,Providence Bruins,,,,2016-10-13,Vancouver Canucks,Providence Bruins,https://www.eliteprospects.com/player/16707/matt-bartkowski,Matt Bartkowski,8474749,Matt Bartkowski
439,Providence Bruins,,,,2016-07-06,Boston Bruins,Providence Bruins,https://www.eliteprospects.com/player/31578/chris-breen,Chris Breen,8475648,Chris Breen
440,Providence Bruins,,,,2015-12-17,EC Salzburg,Providence Bruins,https://www.eliteprospects.com/player/9378/benn-ferriero,Benn Ferriero,8473600,Benn Ferriero
441,Providence Bruins,,,,2015-10-08,Carolina Hurricanes,Providence Bruins,https://www.eliteprospects.com/player/14729/brett-bellemore,Brett Bellemore,8474135,Brett Bellemore
442,Providence Bruins,,,,2015-10-04,Tampa Bay Lightning,Providence Bruins,https://www.eliteprospects.com/player/30923/dalton-smith,Dalton Smith,8475748,Dalton Smith
443,Providence Bruins,,,,2014-12-19,Malmö Redhawks,Providence Bruins,https://www.eliteprospects.com/player/11570/colin-stuart,Colin Stuart,8469582,Colin Stuart
444,Providence Bruins,,,,2014-11-21,No team,Providence Bruins,https://www.eliteprospects.com/player/9519/ian-white,Ian White,8470273,Ian White
445,Providence Bruins,,,,2014-09-05,Norfolk Admirals,Providence Bruins,https://www.eliteprospects.com/player/9147/steve-eminger,Steve Eminger,8470192,Steve Eminger
446,Providence Bruins,,,,2013-01-12,No team,Providence Bruins,https://www.eliteprospects.com/player/10624/graham-mink,Graham Mink,8469920,Graham Mink
447,Providence Bruins,,,,2012-04-04,Univ. of Michigan,Providence Bruins,https://www.eliteprospects.com/player/38233/luke-glendening,Luke Glendening,8476822,Luke Glendening
448,Providence Bruins,,,,2012-03-07,Brown Univ.,Providence Bruins,https://www.eliteprospects.com/player/38084/bobby-farnham,Bobby Farnham,8476769,Bobby Farnham
449,Providence Bruins,,,,2011-11-03,No team,Providence Bruins,https://www.eliteprospects.com/player/8766/chris-clark,Chris Clark,8460567,Chris Clark
450,Providence Bruins,,,,2011-03-17,Univ. of Vermont,Providence Bruins,https://www.eliteprospects.com/player/38281/kevan-miller,Kevan Miller,8476191,Kevan Miller
451,Providence Bruins,,,,2010-11-05,Amur Khabarovsk,Providence Bruins,https://www.eliteprospects.com/player/13407/david-ling,David Ling,8459602,David Ling
452,Providence Bruins,,,,2010-09-22,Columbus Blue Jackets,Providence Bruins,https://www.eliteprospects.com/player/11568/jordan-smotherman,Jordan Smotherman,8471778,Jordan Lavallee-Smotherman
453,Providence Bruins,,,,2010-09-23,Chicoutimi Saguenéens,Providence Bruins,https://www.eliteprospects.com/player/12125/antoine-roussel,Antoine Roussel,8474849,Antoine Roussel
454,Providence Bruins,,,,2009-11-20,No team,Providence Bruins,https://www.eliteprospects.com/player/8983/dan-lacouture,Dan Lacouture,8464983,Dan Lacouture
455,North Bay Battalion,,,,2021-09-14,Saginaw Spirit,North Bay Battalion,https://www.eliteprospects.com/player/603785/adam-fantilli,Adam Fantilli,8484166,Adam Fantilli
456,North Bay Battalion,,,,2015-06-12,New Jersey Rockets,North Bay Battalion,https://www.eliteprospects.com/player/268444/cam-dineen,Cam Dineen,8479341,Cam Dineen
457,North Bay Battalion,,,,2013-11-22,Kitchener Rangers,North Bay Battalion,https://www.eliteprospects.com/player/44664/ben-thomson,Ben Thomson,8476526,Ben Thomson
458,Iowa Chops,,,,,,,,,,
459,HC Znojemští Orli,,,,,,,,,,
460,KH GKS Katowice,,,,2021-01-21,HC Vítkovice,KH GKS Katowice,https://www.eliteprospects.com/player/11834/tomas-kubalik,Tomas Kubalik,8474693,Tomas Kubalik
461,Parkland Rangers U18 AAA,,,,,,,,,,
462,Sokil Kyiv,,,,2012-01-31,Rubin Tyumen,Sokil Kyiv,https://www.eliteprospects.com/player/12452/alexander-kharitonov,Alexander Kharitonov,8468561,Alexandre Kharitonov
463,Evansville Icemen,,,,2014-11-26,Bakersfield Condors,Evansville Icemen,https://www.eliteprospects.com/player/14182/jim-mckenzie,Jim McKenzie,8449477,Jim McKenzie (born 1969)
464,Evansville Icemen,,,,2014-10-10,Schwenninger Wild Wings,Evansville Icemen,https://www.eliteprospects.com/player/9332/ty-wishart,Ty Wishart,8473501,Ty Wishart
465,Evansville Icemen,,,,2014-10-09,Philadelphia Flyers,Evansville Icemen,https://www.eliteprospects.com/player/18754/cal-heeter,Cal Heeter,8476763,Calvin Heeter
466,Evansville Icemen,,,,2013-10-04,Columbus Blue Jackets,Evansville Icemen,https://www.eliteprospects.com/player/15039/allen-york,Allen York,8474057,Allen York
467,Evansville Icemen,,,,2012-11-24,Trenton Titans,Evansville Icemen,https://www.eliteprospects.com/player/14182/jim-mckenzie,Jim McKenzie,8449477,Jim McKenzie (born 1969)
468,Evansville Icemen,,,,2010-10-02,Muskegon Lumberjacks,Evansville Icemen,https://www.eliteprospects.com/player/14734/mario-larocque,Mario Larocque,8464969,Mario Larocque
469,Evansville Icemen,,,,2010-09-21,No team,Evansville Icemen,https://www.eliteprospects.com/player/21479/jeff-nelson,Jeff Nelson,8458550,Jeff Nelson
470,Evansville Icemen,,,,2010-09-02,Muskegon Lumberjacks,Evansville Icemen,https://www.eliteprospects.com/player/14998/damian-surma,Damian Surma,8468047,Damian Surma
471,Streatham Redskins,,,,2014-11-08,London Raiders,Streatham Redskins,https://www.eliteprospects.com/player/62750/david-oliver,David Oliver,8458658,David Oliver
472,Moose Jaw Warriors,,,,2019-11-06,Saskatoon Blades,Moose Jaw Warriors,https://www.eliteprospects.com/player/247245/libor-zabransky,Libor Zábranský,8462244,Libor Zabransky
473,Moose Jaw Warriors,,,,2018-01-10,Brandon Wheat Kings,Moose Jaw Warriors,https://www.eliteprospects.com/player/108472/kale-clague,Kale Clague,8479348,Kale Clague
474,Moose Jaw Warriors,,,,2016-05-18,Calgary Northstar Sabres U15 AAA,Moose Jaw Warriors,https://www.eliteprospects.com/player/351169/brayden-tracey,Brayden Tracey,8481530,Brayden Tracey
475,Moose Jaw Warriors,,,,2015-09-24,Medicine Hat Tigers,Moose Jaw Warriors,https://www.eliteprospects.com/player/84609/dryden-hunt,Dryden Hunt,8478211,Dryden Hunt
476,Moose Jaw Warriors,,,,2014-09-06,Yorkton Harvest U18 AAA,Moose Jaw Warriors,https://www.eliteprospects.com/player/200717/tanner-jeannot,Tanner Jeannot,8479661,Tanner Jeannot
477,Moose Jaw Warriors,,,,2014-01-06,Victoria Royals,Moose Jaw Warriors,https://www.eliteprospects.com/player/162892/noah-gregor,Noah Gregor,8479393,Noah Gregor
478,Moose Jaw Warriors,,,,2013-09-18,Regina Pats,Moose Jaw Warriors,https://www.eliteprospects.com/player/84719/jack-rodewald,Jack Rodewald,8478268,Jack Rodewald
479,Moose Jaw Warriors,,,,2012-12-06,Kamloops Blazers,Moose Jaw Warriors,https://www.eliteprospects.com/player/198831/jayden-halbgewachs,Jayden Halbgewachs,8480304,Jayden Halbgewachs
480,Tri-City Storm,,,,2020-03-27,Florida Alliance 16U AAA,Tri-City Storm,https://www.eliteprospects.com/player/538006/gavin-brindley,Gavin Brindley,8484149,Gavin Brindley
481,Tri-City Storm,,,,2015-08-07,Chicago Steel,Tri-City Storm,https://www.eliteprospects.com/player/278675/john-marino,John Marino,8478507,John Marino
482,Tri-City Storm,,,,2015-06-30,Austin Bruins,Tri-City Storm,https://www.eliteprospects.com/player/54457/nico-sturm,Nico Sturm,8481477,Nico Sturm
483,Tri-City Storm,,,,2010-10-12,Cedar Rapids Roughriders,Tri-City Storm,https://www.eliteprospects.com/player/46009/nick-lappin,Nick Lappin,8479250,Nick Lappin
484,HC Sierre,,,,2023-06-13,Lausanne HC,HC Sierre,https://www.eliteprospects.com/player/9348/cory-emmerton,Cory Emmerton,8473558,Cory Emmerton
485,HC Sierre,,,,2019-08-02,Genève-Servette HC,HC Sierre,https://www.eliteprospects.com/player/12299/goran-bezina,Goran Bezina,8468107,Goran Bezina
486,HC Sierre,,,,2012-06-28,EC Salzburg,HC Sierre,https://www.eliteprospects.com/player/11175/jeremy-williams,Jeremy Williams,8470809,Jeremy Williams
487,HC Sierre,,,,2011-11-17,SERC Wild Wings,HC Sierre,https://www.eliteprospects.com/player/7110/justin-mapletoft,Justin Mapletoft,8468003,Justin Mapletoft
488,Sudbury Wolves U16 AAA,,,,,,,,,,
489,Villanova Knights,,,,,,,,,,
490,Bakersfield Condors,,,,2023-10-23,Winnipeg Jets,Bakersfield Condors,https://www.eliteprospects.com/player/10425/sam-gagner,Sam Gagner,8474040,Sam Gagner
491,Bakersfield Condors,,,,2022-10-12,Ak Bars Kazan,Bakersfield Condors,https://www.eliteprospects.com/player/12154/jason-demers,Jason Demers,8474218,Jason Demers
492,Bakersfield Condors,,,,2022-09-08,Vancouver Canucks,Bakersfield Condors,https://www.eliteprospects.com/player/116970/justin-bailey,Justin Bailey,8477473,Justin Bailey
493,Bakersfield Condors,,,,2022-08-09,Hershey Bears,Bakersfield Condors,https://www.eliteprospects.com/player/268925/drake-rymsha,Drake Rymsha,8480221,Drake Rymsha
494,Bakersfield Condors,,,,2021-10-04,Wilkes-Barre/Scranton Penguins,Bakersfield Condors,https://www.eliteprospects.com/player/38059/tim-schaller,Tim Schaller,8477213,Tim Schaller
495,Bakersfield Condors,,,,2021-06-03,Edmonton Oilers,Bakersfield Condors,https://www.eliteprospects.com/player/14459/adam-cracknell,Adam Cracknell,8471490,Adam Cracknell
496,Bakersfield Condors,,,,2021-01-25,Toronto Maple Leafs,Bakersfield Condors,https://www.eliteprospects.com/player/35674/kevin-gravel,Kevin Gravel,8475857,Kevin Gravel
497,Bakersfield Condors,,,,2020-09-15,Ontario Reign,Bakersfield Condors,https://www.eliteprospects.com/player/15398/ryan-stanton,Ryan Stanton,8475598,Ryan Stanton
498,Bakersfield Condors,,,,2020-04-30,Medicine Hat Tigers,Bakersfield Condors,https://www.eliteprospects.com/player/201363/james-hamblin,James Hamblin,8480468,James Hamblin
499,Bakersfield Condors,,,,2020-04-29,Edmonton Oilers,Bakersfield Condors,https://www.eliteprospects.com/player/12188/brad-malone,Brad Malone,8474089,Brad Malone
500,Bakersfield Condors,,,,2019-07-17,Calgary Flames,Bakersfield Condors,https://www.eliteprospects.com/player/15038/anthony-peluso,Anthony Peluso,8474061,Anthony Peluso
501,Bakersfield Condors,,,,2019-07-16,Providence College,Bakersfield Condors,https://www.eliteprospects.com/player/264690/vincent-desharnais,Vincent Desharnais,8479576,Vincent Desharnais
502,Bakersfield Condors,,,,2018-08-01,HC La Chaux-de-Fonds,Bakersfield Condors,https://www.eliteprospects.com/player/22106/john-mcfarland,John McFarland,8475756,John McFarland
503,Bakersfield Condors,,,,2016-08-31,Grand Rapids Griffins,Bakersfield Condors,https://www.eliteprospects.com/player/12128/joel-rechlicz,Joel Rechlicz,8474383,Joel Rechlicz
504,Bakersfield Condors,,,,2016-04-27,Edmonton Oilers,Bakersfield Condors,https://www.eliteprospects.com/player/11769/ryan-hamilton,Ryan Hamilton,8472424,Ryan Hamilton
505,Bakersfield Condors,,,,2015-01-23,No team,Bakersfield Condors,https://www.eliteprospects.com/player/11116/akim-aliu,Akim Aliu,8474049,Akim Aliu
506,Bakersfield Condors,,,,2014-10-31,Hartford Wolf Pack,Bakersfield Condors,https://www.eliteprospects.com/player/32176/brendon-nash,Brendon Nash,8475641,Brendon Nash
507,Bakersfield Condors,,,,2014-09-17,Quad City Mallards,Bakersfield Condors,https://www.eliteprospects.com/player/14182/jim-mckenzie,Jim McKenzie,8449477,Jim McKenzie (born 1969)
508,Bakersfield Condors,,,,2014-08-28,Portland Pirates,Bakersfield Condors,https://www.eliteprospects.com/player/45243/josh-currie,Josh Currie,8477680,Josh Currie
509,Bakersfield Condors,,,,2013-11-07,EC-KAC,Bakersfield Condors,https://www.eliteprospects.com/player/8552/andy-chiodo,Andy Chiodo,8469613,Andy Chiodo
510,Bakersfield Condors,,,,2011-10-05,Chicago Express,Bakersfield Condors,https://www.eliteprospects.com/player/32370/matt-campanale,Matt Campanale,8476208,Matt Campanale
511,Bakersfield Condors,,,,2011-09-28,Calgary Flames,Bakersfield Condors,https://www.eliteprospects.com/player/11664/matt-keetley,Matt Keetley,8471819,Matt Keetley
512,Bakersfield Condors,,,,2011-01-17,HC Oceláři Třinec,Bakersfield Condors,https://www.eliteprospects.com/player/12252/guillaume-lefebvre,Guillaume Lefebvre,8468707,Guillaume Lefebvre
513,Bakersfield Condors,,,,2010-08-27,HK Jesenice,Bakersfield Condors,https://www.eliteprospects.com/player/10502/bobby-robins,Bobby Robins,8472365,Bobby Robins
514,Bakersfield Condors,,,,2010-03-14,RPI (Rensselaer Polytech. Inst.),Bakersfield Condors,https://www.eliteprospects.com/player/32546/erik-burgdoerfer,Erik Burgdoerfer,8475982,Erik Burgdoerfer
515,Bakersfield Condors,,,,2010-02-02,Utah Grizzlies,Bakersfield Condors,https://www.eliteprospects.com/player/12726/chris-allen,Chris Allen,8465013,Chris Allen
516,HC Kladno,,,,2009-08-28,Carolina Hurricanes,HC Kladno,https://www.eliteprospects.com/player/1919/frantisek-kaberle,Frantisek Kaberle,8467949,Frantisek Kaberle
517,Prince Albert Raiders,,,,2018-07-30,Team Belarus U17,Prince Albert Raiders,https://www.eliteprospects.com/player/517438/alexei-protas,Alexei Protas,8481656,Aliaksei Protas
518,Prince Albert Raiders,,,,2018-07-26,Victoria Royals,Prince Albert Raiders,https://www.eliteprospects.com/player/162892/noah-gregor,Noah Gregor,8479393,Noah Gregor
519,Prince Albert Raiders,,,,2017-10-26,Tri-City Americans,Prince Albert Raiders,https://www.eliteprospects.com/player/257755/brett-leason,Brett Leason,8481517,Brett Leason
520,Prince Albert Raiders,,,,2017-05-27,OHA Edmonton U15 Prep,Prince Albert Raiders,https://www.eliteprospects.com/player/413363/kaiden-guhle,Kaiden Guhle,8482087,Kaiden Guhle
521,Prince Albert Raiders,,,,2017-01-10,Victoria Royals,Prince Albert Raiders,https://www.eliteprospects.com/player/201561/brayden-pachal,Brayden Pachal,8481167,Brayden Pachal
522,Prince Albert Raiders,,,,2016-01-28,Calgary Northstars U18 AAA,Prince Albert Raiders,https://www.eliteprospects.com/player/281743/zack-hayes,Zack Hayes,8481849,Zack Hayes
523,Prince Albert Raiders,,,,2014-08-27,Camrose Red Wings U15 AAA,Prince Albert Raiders,https://www.eliteprospects.com/player/258162/parker-kelly,Parker Kelly,8480448,Parker Kelly
524,Prince Albert Raiders,,,,2012-07-16,Jungadler Mannheim U18,Prince Albert Raiders,https://www.eliteprospects.com/player/71913/leon-draisaitl,Leon Draisaitl,8477934,Leon Draisaitl
525,Prince Albert Raiders,,,,2012-06-18,Sherwood Park Flyers U15 AAA,Prince Albert Raiders,https://www.eliteprospects.com/player/63250/brendan-guhle,Brendan Guhle,8478425,Brendan Guhle
526,Prince Albert Raiders,,,,2010-05-20,Calgary Royals U15 AAA,Prince Albert Raiders,https://www.eliteprospects.com/player/62293/josh-morrissey,Josh Morrissey,8477504,Josh Morrissey
527,Mississippi RiverKings,,,,2011-10-07,Louisiana IceGators,Mississippi RiverKings,https://www.eliteprospects.com/player/12553/scott-darling,Scott Darling,8474152,Scott Darling
528,Endicott College,,,,2016-03-29,Boston Jr. Bandits,Endicott College,https://www.eliteprospects.com/player/258866/ryan-barnes,Ryan Barnes,8467381,Ryan Barnes
529,Belleville Bulls,,,,2014-09-01,Oakville Rangers U18 AAA,Belleville Bulls,https://www.eliteprospects.com/player/238487/matt-luff,Matt Luff,8479644,Matt Luff
530,Belleville Bulls,,,,2013-10-09,London Knights,Belleville Bulls,https://www.eliteprospects.com/player/127847/remi-elie,Remi Elie,8477461,Remi Elie
531,Belleville Bulls,,,,2013-01-10,Peterborough Petes,Belleville Bulls,https://www.eliteprospects.com/player/45411/alan-quine,Alan Quine,8476409,Alan Quine
532,Belleville Bulls,,,,2013-01-05,Ottawa 67's,Belleville Bulls,https://www.eliteprospects.com/player/45582/tyler-graovac,Tyler Graovac,8476344,Tyler Graovac
533,Belleville Bulls,,,,2012-01-05,Mississauga St. Michael's Majors,Belleville Bulls,https://www.eliteprospects.com/player/45600/joseph-cramarossa,Joseph Cramarossa,8476390,Joseph Cramarossa
534,Belleville Bulls,,,,2011-08-03,Erie Otters,Belleville Bulls,https://www.eliteprospects.com/player/45403/brady-austin,Brady Austin,8477041,Brady Austin
535,Belleville Bulls,,,,2010-01-06,Windsor Spitfires,Belleville Bulls,https://www.eliteprospects.com/player/11849/richard-panik,Richard Panik,8475209,Richard Panik
536,Totempo HVIK,,,,2008-10-24,Elmira Jackals,Totempo HVIK,https://www.eliteprospects.com/player/11930/robert-mcvicar,Robert McVicar,8469750,Robert McVicar
537,Totempo HVIK,,,,2008-07-23,Rouen,Totempo HVIK,https://www.eliteprospects.com/player/3578/ladislav-benysek,Ladislav Benysek,8460751,Ladislav Benysek
538,Calgary Hitmen,,,,2013-07-16,Okanagan HA U15 Prep,Calgary Hitmen,https://www.eliteprospects.com/player/247477/beck-malenstyn,Beck Malenstyn,8479359,Beck Malenstyn
539,Calgary Hitmen,,,,2011-07-22,Tri-City Americans,Calgary Hitmen,https://www.eliteprospects.com/player/59689/chris-driedger,Chris Driedger,8476904,Chris Driedger
540,HC Ambrì-Piotta,,,,2024-07-29,Laval Rocket,HC Ambrì-Piotta,https://www.eliteprospects.com/player/68740/philippe-maillet,Philippe Maillet,8477544,Philippe Maillet
541,HC Ambrì-Piotta,,,,2023-12-07,HC Vítkovice,HC Ambrì-Piotta,https://www.eliteprospects.com/player/9220/peter-mueller,Peter Mueller,8473526,Peter Mueller
542,HC Ambrì-Piotta,,,,2023-11-29,HC Davos,HC Ambrì-Piotta,https://www.eliteprospects.com/player/164037/gilles-senn,Gilles Senn,8480213,Gilles Senn
543,HC Ambrì-Piotta,,,,2023-10-12,No team,HC Ambrì-Piotta,https://www.eliteprospects.com/player/273622/alex-formenton,Alex Formenton,8480029,Alex Formenton
544,HC Ambrì-Piotta,,,,2023-06-02,Dynamo Moskva,HC Ambrì-Piotta,https://www.eliteprospects.com/player/16800/jakob-lilja,Jakob Lilja,8481650,Jakob Lilja
545,HC Ambrì-Piotta,,,,2023-06-02,Tucson Roadrunners,HC Ambrì-Piotta,https://www.eliteprospects.com/player/126400/laurent-dauphin,Laurent Dauphin,8477460,Laurent Dauphin
546,HC Ambrì-Piotta,,,,2023-02-16,No team,HC Ambrì-Piotta,https://www.eliteprospects.com/player/45410/zack-mitchell,Zack Mitchell,8476619,Zack Mitchell
547,HC Ambrì-Piotta,,,,2022-12-14,No team,HC Ambrì-Piotta,https://www.eliteprospects.com/player/273622/alex-formenton,Alex Formenton,8480029,Alex Formenton
548,HC Ambrì-Piotta,,,,2022-07-20,Spartak Moskva,HC Ambrì-Piotta,https://www.eliteprospects.com/player/10065/tim-heed,Tim Heed,8475841,Tim Heed
549,HC Ambrì-Piotta,,,,2022-01-06,HC Sparta Praha,HC Ambrì-Piotta,https://www.eliteprospects.com/player/157524/filip-chlapik,Filip Chlapík,8478488,Filip Chlapik
550,HC Ambrì-Piotta,,,,2021-09-06,Neftekhimik Nizhnekamsk,HC Ambrì-Piotta,https://www.eliteprospects.com/player/14741/brandon-mcmillan,Brandon McMillan,8474646,Brandon McMillan
551,HC Ambrì-Piotta,,,,2021-07-06,Dinamo Minsk,HC Ambrì-Piotta,https://www.eliteprospects.com/player/23151/brandon-kozun,Brandon Kozun,8475295,Brandon Kozun
552,HC Ambrì-Piotta,,,,2021-04-27,Jokerit,HC Ambrì-Piotta,https://www.eliteprospects.com/player/4104/peter-regin,Peter Regin,8471299,Peter Regin
553,HC Ambrì-Piotta,,,,2021-01-23,No team,HC Ambrì-Piotta,https://www.eliteprospects.com/player/186992/brendan-perlini,Brendan Perlini,8477943,Brendan Perlini
554,HC Ambrì-Piotta,,,,2019-12-23,Kunlun Red Star,HC Ambrì-Piotta,https://www.eliteprospects.com/player/8832/wojtek-wolski,Wojtek Wolski,8471234,Wojtek Wolski
555,HC Ambrì-Piotta,,,,2019-11-04,No team,HC Ambrì-Piotta,https://www.eliteprospects.com/player/9512/scottie-upshall,Scottie Upshall,8470105,Scottie Upshall
556,HC Ambrì-Piotta,,,,2019-08-09,EV Zug,HC Ambrì-Piotta,https://www.eliteprospects.com/player/33228/brian-flynn,Brian Flynn,8476808,Brian Flynn
557,HC Ambrì-Piotta,,,,2018-09-20,HC Plzeň,HC Ambrì-Piotta,https://www.eliteprospects.com/player/8675/jiri-novotny,Jiri Novotny,8469475,Jiri Novotny
