,ep_team_name,nhl_team_name,roster_team_x,roster_team_y,date,from_team,to_team,link,player,playerId,playerName
2047,Charlotte Checkers,,,,2019-07-01,Charlotte Checkers,Edmonton Oilers,https://www.eliteprospects.com/player/34751/tomas-jurco,Tomas Jurco,8476430,Tomas Jurco
2048,Charlotte Checkers,,,,2018-06-21,Charlotte Checkers,CSKA Moskva,https://www.eliteprospects.com/player/108653/sergei-tolchinsky,Sergei Tolchinsky,8477566,Sergey Tolchinsky
2049,Charlotte Checkers,,,,2017-08-02,Charlotte Checkers,Neftekhimik Nizhnekamsk,https://www.eliteprospects.com/player/19353/andrej-nestrasil,Andrej Nestrasil,8475250,Andrej Nestrasil
2050,Charlotte Checkers,,,,2017-06-29,Charlotte Checkers,Fischtown Pinguins,https://www.eliteprospects.com/player/11039/kris-newbury,Kris Newbury,8470232,Kris Newbury
2051,Charlotte Checkers,,,,2016-08-29,Charlotte Checkers,Iserlohn Roosters,https://www.eliteprospects.com/player/11041/blair-jones,Blair Jones,8471767,Blair Jones
2052,Charlotte Checkers,,,,2016-07-28,Charlotte Checkers,Dinamo Riga,https://www.eliteprospects.com/player/13670/justin-shugg,Justin Shugg,8475826,Justin Shugg
2053,Charlotte Checkers,,,,2016-05-02,Charlotte Checkers,Jokerit,https://www.eliteprospects.com/player/17287/rasmus-rissanen,Rasmus Rissanen,8475294,Rasmus Rissanen
2054,Charlotte Checkers,,,,2016-04-22,Charlotte Checkers,Carolina Hurricanes,https://www.eliteprospects.com/player/45669/jake-chelios,Jake Chelios,8477865,Jake Chelios
2055,Charlotte Checkers,,,,2015-12-21,Charlotte Checkers,Düsseldorfer EG,https://www.eliteprospects.com/player/12521/drayson-bowman,Drayson Bowman,8474137,Drayson Bowman
2056,Charlotte Checkers,,,,2014-09-28,Charlotte Checkers,Toronto Marlies,https://www.eliteprospects.com/player/19171/stefan-della-rovere,Stefan Della Rovere,8474762,Stefan Della Rovere
2057,Charlotte Checkers,,,,2014-09-15,Charlotte Checkers,Medvescak Zagreb,https://www.eliteprospects.com/player/12513/aaron-palushaj,Aaron Palushaj,8474030,Aaron Palushaj
2058,Charlotte Checkers,,,,2014-08-18,Charlotte Checkers,Hershey Bears,https://www.eliteprospects.com/player/19051/philippe-cornet,Philippe Cornet,8474691,Philippe Cornet
2059,Charlotte Checkers,,,,2014-06-16,Charlotte Checkers,Dornbirner EC,https://www.eliteprospects.com/player/13666/mike-murphy,Mike Murphy,8474729,Mike Murphy
2060,Charlotte Checkers,,,,2014-06-11,Charlotte Checkers,Medvescak Zagreb,https://www.eliteprospects.com/player/10403/mark-flood,Mark Flood,8470780,Mark Flood
2061,Charlotte Checkers,,,,2013-11-26,Charlotte Checkers,Unknown,https://www.eliteprospects.com/player/3663/rick-dipietro,Rick DiPietro,8468481,Rick DiPietro
2062,Charlotte Checkers,,,,2013-10-31,Charlotte Checkers,Carolina Hurricanes,https://www.eliteprospects.com/player/5528/manny-malhotra,Manny Malhotra,8467334,Manny Malhotra
2063,Charlotte Checkers,,,,2013-08-06,Charlotte Checkers,Örebro HK,https://www.eliteprospects.com/player/9409/tim-wallace,Tim Wallace,8473734,Tim Wallace
2064,Charlotte Checkers,,,,2013-07-11,Charlotte Checkers,Carolina Hurricanes,https://www.eliteprospects.com/player/13666/mike-murphy,Mike Murphy,8474729,Mike Murphy
2065,Charlotte Checkers,,,,2013-05-22,Charlotte Checkers,HC Lev Praha,https://www.eliteprospects.com/player/9356/marc-andre-gragnani,Marc-André Gragnani,8471752,Marc-Andre Gragnani
2066,Charlotte Checkers,,,,2013-01-13,Charlotte Checkers,Carolina Hurricanes,https://www.eliteprospects.com/player/11510/dan-ellis,Dan Ellis,8468540,Dan Ellis
2067,Charlotte Checkers,,,,2012-11-20,Charlotte Checkers,Ritten/Renon,https://www.eliteprospects.com/player/11552/chris-durno,Chris Durno,8472263,Chris Durno
2068,Charlotte Checkers,,,,2012-07-12,Charlotte Checkers,Hamburg Freezers,https://www.eliteprospects.com/player/8923/mathieu-roy,Mathieu Roy,8470804,Mathieu Roy
2069,Charlotte Checkers,,,,2012-07-04,Charlotte Checkers,Donbass Donetsk,https://www.eliteprospects.com/player/11859/yevgeni-dadonov,Yevgeni Dadonov,8474149,Evgenii Dadonov
2070,Charlotte Checkers,,,,2011-08-18,Charlotte Checkers,HC Pardubice,https://www.eliteprospects.com/player/9419/casey-borer,Casey Borer,8471282,Casey Borer
2071,Charlotte Checkers,,,,2011-05-25,Charlotte Checkers,Neftekhimik Nizhnekamsk,https://www.eliteprospects.com/player/8396/oskar-osala,Oskar Osala,8473496,Oskar Osala
2072,Charlotte Checkers,,,,2010-09-08,Charlotte Checkers,EC Dornbirn,https://www.eliteprospects.com/player/3732/daniel-tkaczuk,Daniel Tkaczuk,8466143,Daniel Tkaczuk
2073,Cleveland Monsters,,,,2023-09-12,Cleveland Monsters,SC Bern,https://www.eliteprospects.com/player/157201/joona-luoto,Joona Luoto,8481649,Joona Luoto
2074,Cleveland Monsters,,,,2023-08-24,Cleveland Monsters,Retired,https://www.eliteprospects.com/player/44487/dillon-simpson,Dillon Simpson,8476416,Dillon Simpson
2075,Cleveland Monsters,,,,2023-02-15,Cleveland Monsters,Färjestad BK,https://www.eliteprospects.com/player/45525/brandon-davidson,Brandon Davidson,8475869,Brandon Davidson
2076,Cleveland Monsters,,,,2022-12-19,Cleveland Monsters,Columbus Blue Jackets,https://www.eliteprospects.com/player/272539/justin-richards,Justin Richards,8482179,Justin Richards
2077,Cleveland Monsters,,,,2022-03-07,Cleveland Monsters,Columbus Blue Jackets,https://www.eliteprospects.com/player/286681/billy-sweezey,Billy Sweezey,8482399,Billy Sweezey
2078,Cleveland Monsters,,,,2022-02-20,Cleveland Monsters,Columbus Blue Jackets,https://www.eliteprospects.com/player/479641/jet-greaves,Jet Greaves,8482982,Jet Greaves
2079,Cleveland Monsters,,,,2021-11-23,Cleveland Monsters,Lehigh Valley Phantoms,https://www.eliteprospects.com/player/46009/nick-lappin,Nick Lappin,8479250,Nick Lappin
2080,Cleveland Monsters,,,,2021-06-04,Cleveland Monsters,Retired,https://www.eliteprospects.com/player/11914/brad-thiessen,Brad Thiessen,8475097,Brad Thiessen
2081,Cleveland Monsters,,,,2021-04-17,Cleveland Monsters,Columbus Blue Jackets,https://www.eliteprospects.com/player/272540/carson-meyer,Carson Meyer,8480292,Carson Meyer
2082,Cleveland Monsters,,,,2021-03-29,Cleveland Monsters,Columbus Blue Jackets,https://www.eliteprospects.com/player/403916/tyler-angle,Tyler Angle,8481690,Tyler Angle
2083,Cleveland Monsters,,,,2020-10-04,Cleveland Monsters,HK Dukla Trencin,https://www.eliteprospects.com/player/94946/marko-dano,Marko Dano,8477448,Marko Dano
2084,Cleveland Monsters,,,,2020-08-24,Cleveland Monsters,EV Zug,https://www.eliteprospects.com/player/186336/calvin-thurkauf,Calvin Thürkauf,8479557,Calvin Thurkauf
2085,Cleveland Monsters,,,,2020-02-19,Cleveland Monsters,Columbus Blue Jackets,https://www.eliteprospects.com/player/77561/stefan-matteau,Stefan Matteau,8476870,Stefan Matteau
2086,Cleveland Monsters,,,,2019-08-14,Cleveland Monsters,San Diego Gulls,https://www.eliteprospects.com/player/90896/alex-broadhurst,Alex Broadhurst,8476283,Alex Broadhurst
2087,Cleveland Monsters,,,,2018-10-11,Cleveland Monsters,Stockton Heat,https://www.eliteprospects.com/player/45403/brady-austin,Brady Austin,8477041,Brady Austin
2088,Cleveland Monsters,,,,2018-08-28,Cleveland Monsters,Toledo Walleye,https://www.eliteprospects.com/player/188193/hayden-hodgson,Hayden Hodgson,8478173,Hayden Hodgson
2089,Cleveland Monsters,,,,2018-07-06,Cleveland Monsters,Straubing Tigers,https://www.eliteprospects.com/player/10457/jeff-zatkoff,Jeff Zatkoff,8473553,Jeff Zatkoff
2090,Cleveland Monsters,,,,2018-02-26,Cleveland Monsters,Tucson Roadrunners,https://www.eliteprospects.com/player/15070/carter-camper,Carter Camper,8476211,Carter Camper
2091,Cleveland Monsters,,,,2017-07-29,Cleveland Monsters,Tucson Roadrunners,https://www.eliteprospects.com/player/32977/michael-houser,Michael Houser,8475920,Michael Houser
2092,Cleveland Monsters,,,,2017-07-13,Cleveland Monsters,Utica Comets,https://www.eliteprospects.com/player/11486/jaime-sifers,Jaime Sifers,8472338,Jaime Sifers
2093,Cleveland Monsters,,,,2017-06-15,Cleveland Monsters,Retired,https://www.eliteprospects.com/player/9147/steve-eminger,Steve Eminger,8470192,Steve Eminger
2094,Cleveland Monsters,,,,2017-06-09,Cleveland Monsters,Retired,https://www.eliteprospects.com/player/9126/ryan-craig,Ryan Craig,8470065,Ryan Craig
2095,Cleveland Monsters,,,,2017-02-28,Cleveland Monsters,Columbus Blue Jackets,https://www.eliteprospects.com/player/5672/marc-andre-bergeron,Marc-André Bergeron,8469765,Marc-Andre Bergeron
2096,Cleveland Monsters,,,,2017-02-12,Cleveland Monsters,Unknown,https://www.eliteprospects.com/player/9412/mike-brown,Mike Brown,8471371,Mike Brown (born June 1985)
2097,Cleveland Monsters,,,,2016-12-26,Cleveland Monsters,Dinamo Minsk,https://www.eliteprospects.com/player/12513/aaron-palushaj,Aaron Palushaj,8474030,Aaron Palushaj
2098,Cleveland Monsters,,,,2016-12-12,Cleveland Monsters,Unknown,https://www.eliteprospects.com/player/11016/sheldon-brookbank,Sheldon Brookbank,8469992,Sheldon Brookbank
2099,Cleveland Monsters,,,,2016-10-31,Cleveland Monsters,Unknown,https://www.eliteprospects.com/player/12561/keith-aulie,Keith Aulie,8474048,Keith Aulie
2100,Cleveland Monsters,,,,2016-07-19,Cleveland Monsters,Retired,https://www.eliteprospects.com/player/8568/steve-mccarthy,Steve McCarthy,8467896,Steve McCarthy
2101,Cleveland Monsters,,,,2016-06-09,Cleveland Monsters,Augsburger Panther,https://www.eliteprospects.com/player/14361/mark-cundari,Mark Cundari,8474837,Mark Cundari
2102,Don Mills Flyers U18 AAA,,,,2013-09-03,Don Mills Flyers U18 AAA,Soo Greyhounds,https://www.eliteprospects.com/player/245191/michael-bunting,Michael Bunting,8478047,Michael Bunting
2103,Académie St-Louis Prep,,,,2020-09-13,Académie St-Louis Prep,Sainte-Foy Dynamiques,https://www.eliteprospects.com/player/291243/olivier-michaud,Olivier Michaud,8469800,Olivier Michaud
2104,Genève-Servette U20,,,,2016-10-03,Genève-Servette U20,HC Saint-Imier-Sonceboz,https://www.eliteprospects.com/player/120885/stephane-morin,Stéphane Morin,8449698,Stephane Morin
2105,Kuban Krasnodar,,,,2013-01-14,Kuban Krasnodar,Saryarka Karaganda,https://www.eliteprospects.com/player/10245/josh-gratton,Josh Gratton,8469844,Josh Gratton
2106,Denver Cutthroats,,,,2013-06-05,Denver Cutthroats,Retired,https://www.eliteprospects.com/player/3729/brad-smyth,Brad Smyth,8460044,Brad Smyth
2107,Salmon Arm Silverbacks,,,,2018-09-14,Salmon Arm Silverbacks,Minnesota State Univ. (Mankato),https://www.eliteprospects.com/player/287310/akito-hirose,Akito Hirose,8484254,Akito Hirose
2108,Adirondack Flames,,,,2015-10-06,Adirondack Flames,HC Davos,https://www.eliteprospects.com/player/9360/devin-setoguchi,Devin Setoguchi,8471682,Devin Setoguchi
2109,Adirondack Flames,,,,2015-09-18,Adirondack Flames,South Carolina Stingrays,https://www.eliteprospects.com/player/13776/trevor-gillies,Trevor Gillies,8467579,Trevor Gillies
2110,Adirondack Flames,,,,2015-09-07,Adirondack Flames,Augsburger Panther,https://www.eliteprospects.com/player/38066/ben-hanowski,Ben Hanowski,8475196,Ben Hanowski
2111,Adirondack Flames,,,,2015-05-18,Adirondack Flames,JYP,https://www.eliteprospects.com/player/8796/nolan-yonkman,Nolan Yonkman,8467910,Nolan Yonkman
2112,Adirondack Flames,,,,2015-04-13,Adirondack Flames,Calgary Flames,https://www.eliteprospects.com/player/75018/garnet-hathaway,Garnet Hathaway,8477903,Garnet Hathaway
2113,Rytíři Kladno,,,,2024-05-10,Rytíři Kladno,Glasgow Clan,https://www.eliteprospects.com/player/84264/landon-bow,Landon Bow,8479016,Landon Bow
2114,Rytíři Kladno,,,,2024-05-02,Rytíři Kladno,HC Plzeň,https://www.eliteprospects.com/player/9609/jakub-klepis,Jakub Klepis,8470134,Jakub Klepis
2115,Rytíři Kladno,,,,2024-05-01,Rytíři Kladno,Unknown,https://www.eliteprospects.com/player/96063/jake-dotchin,Jake Dotchin,8477009,Jake Dotchin
2116,Rytíři Kladno,,,,2023-10-28,Rytíři Kladno,Retired,https://www.eliteprospects.com/player/8668/tomas-plekanec,Tomas Plekanec,8469521,Tomas Plekanec
2117,Rytíři Kladno,,,,2020-09-01,Rytíři Kladno,HC Vítkovice,https://www.eliteprospects.com/player/9611/michal-barinka,Michal Barinka,8470652,Michal Barinka
2118,Rytíři Kladno,,,,2020-05-18,Rytíři Kladno,Torpedo Nizhny Novgorod,https://www.eliteprospects.com/player/45403/brady-austin,Brady Austin,8477041,Brady Austin
2119,Rytíři Kladno,,,,2019-07-22,Rytíři Kladno,HC Kometa Brno,https://www.eliteprospects.com/player/8668/tomas-plekanec,Tomas Plekanec,8469521,Tomas Plekanec
2120,Rytíři Kladno,,,,2018-09-23,Rytíři Kladno,EV Landshut,https://www.eliteprospects.com/player/5868/miloslav-horava,Miloslav Horava,8447959,Miloslav Horava
2121,Rytíři Kladno,,,,2017-08-19,Rytíři Kladno,Epinal,https://www.eliteprospects.com/player/10245/josh-gratton,Josh Gratton,8469844,Josh Gratton
2122,Rytíři Kladno,,,,2016-07-04,Rytíři Kladno,Graz99ers,https://www.eliteprospects.com/player/32176/brendon-nash,Brendon Nash,8475641,Brendon Nash
2123,Rytíři Kladno,,,,2015-10-06,Rytíři Kladno,Unknown,https://www.eliteprospects.com/player/12732/marek-posmyk,Marek Posmyk,8464990,Marek Posmyk
2124,Rytíři Kladno,,,,2015-09-03,Rytíři Kladno,Epinal,https://www.eliteprospects.com/player/9686/tomas-kloucek,Tomas Kloucek,8467450,Tomas Kloucek
2125,Rytíři Kladno,,,,2015-07-24,Rytíři Kladno,HC Litvínov,https://www.eliteprospects.com/player/5868/miloslav-horava,Miloslav Horava,8447959,Miloslav Horava
2126,Rytíři Kladno,,,,2015-06-15,Rytíři Kladno,HC Kometa Brno,https://www.eliteprospects.com/player/8542/tomas-kaberle,Tomas Kaberle,8465200,Tomas Kaberle
2127,Rytíři Kladno,,,,2014-08-28,Rytíři Kladno,New Jersey Devils,https://www.eliteprospects.com/player/8542/tomas-kaberle,Tomas Kaberle,8465200,Tomas Kaberle
2128,Rytíři Kladno,,,,2014-05-12,Rytíři Kladno,HC Olomouc,https://www.eliteprospects.com/player/1601/pavel-patera,Pavel Patera,8467468,Pavel Patera
2129,Rytíři Kladno,,,,2014-01-26,Rytíři Kladno,Växjö Lakers HC,https://www.eliteprospects.com/player/8709/jan-hlavac,Jan Hlavac,8462081,Jan Hlavac
2130,Rytíři Kladno,,,,2013-05-08,Rytíři Kladno,HC Kosice,https://www.eliteprospects.com/player/5988/jiri-bicek,Jiri Bicek,8466261,Jiri Bicek
2131,Rytíři Kladno,,,,2013-01-24,Rytíři Kladno,Växjö Lakers HC,https://www.eliteprospects.com/player/8709/jan-hlavac,Jan Hlavac,8462081,Jan Hlavac
2132,Rytíři Kladno,,,,2013-01-14,Rytíři Kladno,Jokerit,https://www.eliteprospects.com/player/8630/ivan-majesky,Ivan Majesky,8469710,Ivan Majesky
2133,Rytíři Kladno,,,,2012-04-26,Rytíři Kladno,HC Litvínov,https://www.eliteprospects.com/player/12732/marek-posmyk,Marek Posmyk,8464990,Marek Posmyk
2134,Rytíři Kladno,,,,2011-12-31,Rytíři Kladno,Linköping HC,https://www.eliteprospects.com/player/8630/ivan-majesky,Ivan Majeský,8469710,Ivan Majesky
2135,Rytíři Kladno,,,,2011-11-23,Rytíři Kladno,HC Oceláři Třinec,https://www.eliteprospects.com/player/5868/miloslav-horava,Miloslav Horava,8447959,Miloslav Horava
2136,Rytíři Kladno,,,,2011-10-08,Rytíři Kladno,JYP,https://www.eliteprospects.com/player/506/pavel-skrbek,Pavel Skrbek,8464982,Pavel Skrbek
2137,Rytíři Kladno,,,,2011-09-28,Rytíři Kladno,Genève-Servette HC,https://www.eliteprospects.com/player/5868/miloslav-horava,Miloslav Horava,8447959,Miloslav Horava
2138,Sherbrooke Phoenix,,,,2021-01-25,Sherbrooke Phoenix,Val-d'Or Foreurs,https://www.eliteprospects.com/player/290171/samuel-poulin,Samuel Poulin,8481591,Sam Poulin
2139,Sherbrooke Phoenix,,,,2020-04-30,Sherbrooke Phoenix,New York Islanders,https://www.eliteprospects.com/player/356985/samuel-bolduc,Samuel Bolduc,8481541,Samuel Bolduc
2140,Sherbrooke Phoenix,,,,2019-09-22,Sherbrooke Phoenix,Pittsburgh Penguins,https://www.eliteprospects.com/player/290171/samuel-poulin,Samuel Poulin,8481591,Sam Poulin
2141,Sherbrooke Phoenix,,,,2018-04-11,Sherbrooke Phoenix,Milwaukee Admirals,https://www.eliteprospects.com/player/213604/mathieu-olivier,Mathieu Olivier,8479671,Mathieu Olivier
2142,Spruce Grove Saints,,,,2016-03-29,Spruce Grove Saints,Univ. of Denver,https://www.eliteprospects.com/player/201362/ian-mitchell,Ian Mitchell,8480070,Ian Mitchell
2143,Spruce Grove Saints,,,,2016-02-17,Spruce Grove Saints,UMass,https://www.eliteprospects.com/player/166670/matt-murray,Matt Murray,8483575,Matt Murray (born 1998)
2144,Spruce Grove Saints,,,,2015-11-28,Spruce Grove Saints,Penn State Univ.,https://www.eliteprospects.com/player/154069/brandon-biro,Brandon Biro,8482061,Brandon Biro
2145,Kulager Petropavlovsk,,,,2019-07-12,Kulager Petropavlovsk,HK Kremenchuk,https://www.eliteprospects.com/player/150090/maxim-kuznetsov,Maxim Kuznetsov,8462056,Maxim Kuznetsov
2146,Sudbury Wolves Minor Midget AAA,,,,2016-06-23,Sudbury Wolves Minor Midget AAA,Saginaw Spirit,https://www.eliteprospects.com/player/270155/damien-giroux,Damien Giroux,8480994,Damien Giroux
2147,Baie-Comeau Drakkar,,,,2020-01-02,Baie-Comeau Drakkar,Moncton Wildcats,https://www.eliteprospects.com/player/335707/gabriel-fortier,Gabriel Fortier,8480863,Gabriel Fortier
2148,Baie-Comeau Drakkar,,,,2018-12-19,Baie-Comeau Drakkar,Tampa Bay Lightning,https://www.eliteprospects.com/player/335707/gabriel-fortier,Gabriel Fortier,8480863,Gabriel Fortier
2149,Baie-Comeau Drakkar,,,,2018-04-20,Baie-Comeau Drakkar,San Jose Sharks,https://www.eliteprospects.com/player/333786/ivan-chekhovich,Ivan Chekhovich,8480276,Ivan Chekhovich
2150,Baie-Comeau Drakkar,,,,2015-01-05,Baie-Comeau Drakkar,Saint John Sea Dogs,https://www.eliteprospects.com/player/151711/bokondji-imama,Bokondji Imama,8478147,Bokondji Imama
2151,Baie-Comeau Drakkar,,,,2015-01-02,Baie-Comeau Drakkar,Gatineau Olympiques,https://www.eliteprospects.com/player/155382/valentin-zykov,Valentin Zykov,8477458,Valentin Zykov
2152,Baie-Comeau Drakkar,,,,2014-05-27,Baie-Comeau Drakkar,Los Angeles Kings,https://www.eliteprospects.com/player/155382/valentin-zykov,Valentin Zykov,8477458,Valentin Zykov
2153,Baie-Comeau Drakkar,,,,2013-04-11,Baie-Comeau Drakkar,Philadelphia Flyers,https://www.eliteprospects.com/player/34805/petr-straka,Petr Straka,8475723,Petr Straka
2154,Baie-Comeau Drakkar,,,,2011-07-13,Baie-Comeau Drakkar,Halifax Mooseheads,https://www.eliteprospects.com/player/99204/nathan-mackinnon,Nathan MacKinnon,8477492,Nathan MacKinnon
2155,HC 19 Humenné,,,,,,,,,,
2156,Burnaby Winter Club Prep,,,,2017-12-01,Burnaby Winter Club Prep,Trail Smoke Eaters,https://www.eliteprospects.com/player/521697/kent-johnson,Kent Johnson,8482660,Kent Johnson
2157,UNI Györi ETO HC,,,,2011-06-03,UNI Györi ETO HC,PaKa,https://www.eliteprospects.com/player/1903/marko-kiprusoff,Marko Kiprusoff,8460560,Marko Kiprusoff
2158,Frederikshavn White Hawks,,,,2022-05-24,Frederikshavn White Hawks,Selber Wölfe,https://www.eliteprospects.com/player/26414/mark-mcneill,Mark McNeill,8476471,Mark McNeill
2159,Frederikshavn White Hawks,,,,2014-11-11,Frederikshavn White Hawks,Dornbirner EC,https://www.eliteprospects.com/player/8636/zdenek-blatny,Zdenek Blatny,8467941,Zdenek Blatny
2160,Frederikshavn White Hawks,,,,2012-07-06,Frederikshavn White Hawks,Ritten/Renon,https://www.eliteprospects.com/player/10248/greg-jacina,Greg Jacina,8469805,Gregory Jacina
2161,Frederikshavn White Hawks,,,,2011-04-14,Frederikshavn White Hawks,Frölunda HC,https://www.eliteprospects.com/player/15205/frederik-andersen,Frederik Andersen,8475883,Frederik Andersen
2162,Frederikshavn White Hawks,,,,2009-07-31,Frederikshavn White Hawks,Krefeld Pinguine,https://www.eliteprospects.com/player/9389/rob-globke,Rob Globke,8470305,Rob Globke
2163,Allen Americans,,,,2016-01-06,Allen Americans,Unknown,https://www.eliteprospects.com/player/9429/jarod-palmer,Jarod Palmer,8475679,Jarod Palmer
2164,Allen Americans,,,,2014-11-12,Allen Americans,Worcester Sharks,https://www.eliteprospects.com/player/25790/aaron-dell,Aaron Dell,8477180,Aaron Dell
2165,Allen Americans,,,,2014-08-12,Allen Americans,Colorado Eagles,https://www.eliteprospects.com/player/10999/darryl-bootland,Darryl Bootland,8468732,Darryl Bootland
2166,Allen Americans,,,,2013-10-07,Allen Americans,Quad City Mallards,https://www.eliteprospects.com/player/14182/jim-mckenzie,Jim McKenzie,8449477,Jim McKenzie (born 1969)
2167,Allen Americans,,,,2013-09-19,Allen Americans,Utah Grizzlies,https://www.eliteprospects.com/player/25790/aaron-dell,Aaron Dell,8477180,Aaron Dell
2168,Allen Americans,,,,2013-08-28,Allen Americans,Utah Grizzlies,https://www.eliteprospects.com/player/9415/adam-pineault,Adam Pineault,8471259,Adam Pineault
2169,Allen Americans,,,,2013-02-02,Allen Americans,Arizona Sundogs,https://www.eliteprospects.com/player/9683/kip-brennan,Kip Brennan,8467427,Kip Brennan
2170,Allen Americans,,,,2012-09-04,Allen Americans,Trenton Titans,https://www.eliteprospects.com/player/14182/jim-mckenzie,Jim McKenzie,8449477,Jim McKenzie (born 1969)
2171,Allen Americans,,,,2011-08-15,Allen Americans,Vityaz Chekhov,https://www.eliteprospects.com/player/9683/kip-brennan,Kip Brennan,8467427,Kip Brennan
2172,Allen Americans,,,,2010-09-27,Allen Americans,Texas Stars,https://www.eliteprospects.com/player/19742/jordie-benn,Jordie Benn,8474818,Jordie Benn
2173,Charlottetown Islanders,,,,2019-08-14,Charlottetown Islanders,San Diego Gulls,https://www.eliteprospects.com/player/267823/hunter-drew,Hunter Drew,8481003,Hunter Drew
2174,Charlottetown Islanders,,,,2019-08-01,Charlottetown Islanders,St. Louis Blues,https://www.eliteprospects.com/player/238111/nikita-alexandrov,Nikita Alexandrov,8481543,Nikita Alexandrov
2175,Charlottetown Islanders,,,,2018-12-24,Charlottetown Islanders,Drummondville Voltigeurs,https://www.eliteprospects.com/player/284911/pierre-olivier-joseph,Pierre-Olivier Joseph,8480058,Pierre-Olivier Joseph
2176,Charlottetown Islanders,,,,2017-12-04,Charlottetown Islanders,Arizona Coyotes,https://www.eliteprospects.com/player/284911/pierre-olivier-joseph,Pierre-Olivier Joseph,8480058,Pierre-Olivier Joseph
2177,Charlottetown Islanders,,,,2017-03-07,Charlottetown Islanders,Colorado Avalanche,https://www.eliteprospects.com/player/213821/nicolas-meloche,Nicolas Meloche,8478467,Nicolas Meloche
2178,Charlottetown Islanders,,,,2016-12-22,Charlottetown Islanders,Ottawa Senators,https://www.eliteprospects.com/player/157524/filip-chlapik,Filip Chlapík,8478488,Filip Chlapik
2179,Charlottetown Islanders,,,,2015-08-28,Charlottetown Islanders,Pittsburgh Penguins,https://www.eliteprospects.com/player/231299/daniel-sprong,Daniel Sprong,8478466,Daniel Sprong
2180,Charlottetown Islanders,,,,2015-03-31,Charlottetown Islanders,New York Islanders,https://www.eliteprospects.com/player/106154/ross-johnston,Ross Johnston,8477527,Ross Johnston
2181,Charlottetown Islanders,,,,2013-12-28,Charlottetown Islanders,Val-d'Or Foreurs,https://www.eliteprospects.com/player/95315/antoine-bibeau,Antoine Bibeau,8477312,Antoine Bibeau
2182,Charlottetown Islanders,,,,2013-06-07,Charlottetown Islanders,Cape Breton Screaming Eagles,https://www.eliteprospects.com/player/76323/maxime-lagace,Maxime Lagacé,8476509,Maxime Lagace
2183,Spokane Chiefs,,,,2020-04-01,Spokane Chiefs,Toronto Maple Leafs,https://www.eliteprospects.com/player/247241/filip-kral,Filip Král,8480820,Filip Kral
2184,Spokane Chiefs,,,,2020-03-23,Spokane Chiefs,Minnesota Wild,https://www.eliteprospects.com/player/291514/adam-beckman,Adam Beckman,8481550,Adam Beckman
2185,Spokane Chiefs,,,,2018-08-20,Spokane Chiefs,New Jersey Devils,https://www.eliteprospects.com/player/281814/ty-smith,Ty Smith,8480883,Ty Smith
2186,Spokane Chiefs,,,,2017-09-25,Spokane Chiefs,Los Angeles Kings,https://www.eliteprospects.com/player/278859/jaret-anderson-dolan,Jaret Anderson-Dolan,8479994,Jaret Anderson-Dolan
2187,Spokane Chiefs,,,,2017-08-11,Spokane Chiefs,Edmonton Oilers,https://www.eliteprospects.com/player/247915/kailer-yamamoto,Kailer Yamamoto,8479977,Kailer Yamamoto
2188,Spokane Chiefs,,,,2008-12-30,Spokane Chiefs,Tampa Bay Lightning,https://www.eliteprospects.com/player/11613/dustin-tokarski,Dustin Tokarski,8474682,Dustin Tokarski
2189,Spokane Chiefs,,,,2012-06-01,Spokane Chiefs,Pittsburgh Penguins,https://www.eliteprospects.com/player/41098/dominik-uher,Dominik Uher,8476339,Dominik Uher
2190,Spokane Chiefs,,,,2011-03-07,Spokane Chiefs,Tampa Bay Lightning,https://www.eliteprospects.com/player/12078/tyler-johnson,Tyler Johnson,8474870,Tyler Johnson (born 1990)
2191,Spokane Chiefs,,,,2010-09-23,Spokane Chiefs,Minnesota Wild,https://www.eliteprospects.com/player/11611/jared-spurgeon,Jared Spurgeon,8474716,Jared Spurgeon
2192,Spokane Chiefs,,,,2010-02-03,Spokane Chiefs,Ottawa Senators,https://www.eliteprospects.com/player/12107/jared-cowen,Jared Cowen,8475174,Jared Cowen
2193,Omaha Lancers,,,,2017-11-22,Omaha Lancers,Des Moines Buccaneers,https://www.eliteprospects.com/player/254623/marshall-rifai,Marshall Rifai,8483546,Marshall Rifai
2194,Omaha Lancers,,,,2016-11-07,Omaha Lancers,Asplöven HC,https://www.eliteprospects.com/player/187811/marcus-bjork,Marcus Björk,8483620,Marcus Bjork
2195,Omaha Lancers,,,,2014-10-09,Omaha Lancers,Boston Univ.,https://www.eliteprospects.com/player/115158/jakob-forsbacka-karlsson,Jakob Forsbacka Karlsson,8478417,Jakob Forsbacka Karlsson
2196,Omaha Lancers,,,,2012-11-02,Omaha Lancers,Univ. of North Dakota,https://www.eliteprospects.com/player/118006/tucker-poolman,Tucker Poolman,8477359,Tucker Poolman
2197,VIK Västerås HK,,,,2018-05-07,VIK Västerås HK,Växjö Lakers HC,https://www.eliteprospects.com/player/265859/pontus-holmberg,Pontus Holmberg,8480995,Pontus Holmberg
2198,VIK Västerås HK,,,,2016-06-24,VIK Västerås HK,Straubing Tigers,https://www.eliteprospects.com/player/11175/jeremy-williams,Jeremy Williams,8470809,Jeremy Williams
2199,VIK Västerås HK,,,,2016-03-31,VIK Västerås HK,HV71,https://www.eliteprospects.com/player/85683/andreas-borgman,Andreas Borgman,8480158,Andreas Borgman
